Date,Open,High,Low,Close,Volume
2020/4/1,87.63,89.4,86.5,86.77,95731
2020/4/2,86.62,89.71,86.33,89.7,117781
2020/4/3,89.03,89.5,88.01,88.2,82528
2020/4/7,91,93.38,90.61,92.34,176322
2020/4/8,92.02,93.3,91.5,91.91,95975
2020/4/9,92.8,95.47,92.77,93.52,125858
2020/4/10,93.51,93.51,90.33,91.07,104785
2020/4/13,89.9,91.49,89.2,90.01,77959
2020/4/14,90.97,92.13,90.6,92.06,92065
2020/4/15,92.8,93.62,91.73,91.8,107358
2020/4/16,91.41,94.38,90.66,93.69,145381
2020/4/17,94.97,97.18,94.92,95.21,202041
